epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,151.547,0.90948,2.8237,1.40554,1,0.08284,0.4419,0.31243,0.72021,2.97614,1.13833,0.00022864,0.00022864,0.00022864
2,612.787,0.64181,1.55702,1.13278,1,0.2044,0.66864,0.44083,0.77974,2.7565,1.20563,0.000424885,0.000424885,0.000424885
